name_genres,title,release_date,release_year,popularity,vote_count,vote_average,names_actors,name_director,budget,revenue,return
"['Action', 'Adventure', 'Fantasy']",The Forbidden Kingdom,2008-04-18,2008,6.997601,476.0,6.3,"['Jackie Chan', 'Jet Li', 'Michael Angarano', 'Liu Yifei', 'Li Bingbing', 'Collin Chou', 'Morgan Benoit', 'Thomas McDonell', 'Jack Posobiec', 'Juana Collignon', 'Zhi Ma Gui', 'Shen Shou He', 'Bin Jiang', 'Shaohua Yang', 'Yu Yuan Zeng']",Rob Minkoff,55000000.0,127906624.0,2.325574981818182
['Fantasy'],The Legend of 1900,1998-10-28,1998,7.668214,554.0,8.1,"['Tim Roth', 'Pruitt Taylor Vince', 'Mélanie Thierry', 'Bill Nunn', 'Gabriele Lavia', 'Clarence Williams III', 'Mélanie Thierry', 'Peter Vaughan', ""Niall O'Brien"", 'Alberto Vazquez', 'Luca De Luigi', 'Femi Elufowoju Jr.', 'Nigel Fan', 'Roger Monk', 'Leonid Zaslavski', 'Bernard Padden']",Giuseppe Tornatore,9000000.0,0.0,0.0
"['Crime', 'Drama', 'Music']",Idlewild,2006-08-25,2006,1.747683,17.0,5.1,"['André Benjamin', 'Paula Patton', 'Terrence Howard', 'Faizon Love', 'Malinda Williams', 'Cicely Tyson', 'Macy Gray', 'Ben Vereen', 'Paula Jai Parker', ""Bobb'e J. Thompson"", 'Patti LaBelle', 'Ving Rhames', 'Jackie Long', 'Oscar Dillon', 'Jalil Jay Lynch', 'Esau McGraw', 'Bruce Bruce', ""Bre'Wan Waddell"", 'Carol Mitchell-leon', 'China Anderson', 'Isis Faust', 'Kyra Freeman', 'Kabrina Truesdale', 'Rodney Johnson', 'Big Boi']",Bryan Barber,0.0,0.0,0.0
['Drama'],Enemies Within,2016-02-21,2016,0.655624,4.0,7.0,"['Stéphane Perrichon', 'Hassam Ghancy', 'Najib Oudghiri']",Selim Azzazi,0.0,0.0,0.0
"['Drama', 'Music']",Born to Be Blue,2015-09-13,2015,4.470369,58.0,6.7,"['Ethan Hawke', 'Carmen Ejogo', 'Callum Keith Rennie', 'Stephen McHattie', 'Janet-Laine Green', 'Tony Nappo', 'Janine Theriault', 'Tony Nardi', 'Katie Boland', 'Dan Lett', 'Sophia Walker', 'Joe Condren', 'Kevin Hanchard', 'Drew Davis', 'Charles Officer']",Robert Budreau,0.0,830129.0,0.0
"['Drama', 'Crime']",Blood Done Sign My Name,2010-02-01,2010,0.518507,5.0,6.0,"['Natalie Alyn Lind', 'Michael Rooker', 'Emily Alyn Lind', 'Omar Benson Miller', 'Lee Norris', 'Nate Parker', 'Ricky Schroder', 'Lela Rochon', 'Gattlin Griffith']",Jeb Stuart,0.0,0.0,0.0
"['Drama', 'Horror', 'Mystery', 'Thriller']",After.Life,2010-04-09,2010,9.063797,253.0,5.4,"['Liam Neeson', 'Justin Long', 'Christina Ricci', 'Josh Charles', 'Chandler Canterbury', 'Celia Weston', 'Shuler Hensley', 'Anna Kuchma', 'Rosemary Murphy', 'Laurel Bryce', 'Luz Alexandra Ramos', 'Malachy McCourt', 'Alice Drummond', 'Jack Rovello', 'Doan Ly', 'Sam Kressner ', 'Prudence Wright Holmes', 'Barbara Singer', 'Laurie Cole', 'Chris Jackson']",Agnieszka Wojtowicz-Vosloo,4500000.0,3606395.0,0.8014211111111111
['Comedy'],Spilt Milk,2011-04-10,2011,0.217393,3.0,5.3,"['Jake Johnson', 'Chase Ryan Jeffery', 'Cherami Leigh', 'Tom Maden', 'Kim Matula', 'Akron Watson', 'Sue Rock', 'Matthew Tompkins', 'Jonathan Brooks', 'Shauna McLean', 'Dwight Greene', 'Gail Cronauer']",Blake Calhoun,0.0,0.0,0.0
"['Action', 'Adventure', 'Comedy', 'Crime']",Witless Protection,2008-02-22,2008,8.655423,27.0,3.9,"['Larry the Cable Guy', 'Ivana Miličević', 'Jenny McCarthy', 'Yaphet Kotto', 'Peter Stormare', 'Eric Roberts', 'Joe Mantegna', 'Kurt Naebig']",Charles Robert Carner,0.0,0.0,0.0
"['Comedy', 'Drama']",Best Man Down,2012-10-20,2012,5.875708,65.0,6.1,"['Justin Long', 'Jess Weixler', 'Tyler Labine', 'Addison Timlin', 'Shelley Long', ""Frances O'Connor"", 'Evan Jones', 'Michael Landes', 'Peter Syvertsen', 'Jan Hammill', 'Sasha Andreev ']",Ted Koland,1500000.0,1938.0,0.001292
"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",High School Musical 3: Senior Year,2008-10-22,2008,7.343504,858.0,6.1,"['Zac Efron', 'Vanessa Hudgens', 'Ashley Tisdale', 'Lucas Grabeel', 'Corbin Bleu', 'Monique Coleman', 'Justin Martin', 'Chris Warren, Jr.', 'Olesya Rulin', 'Matt Prokop', 'Ryne Sanborn', 'Kaycee Stroh', 'Alyson Reed', 'Jemma McKenzie-Brown', 'Katie Cockrell']",Kenny Ortega,0.0,0.0,0.0
"['Family', 'Fantasy']",The Little Ghost,2013-11-07,2013,3.288602,13.0,5.3,"['Uwe Ochsenknecht', 'Herbert Knaup', 'Jonas Holdenrieder', 'Emily Kusche', 'Bettina Stucky', 'Sandra Borgmann', 'Stephan Kampwirth', 'Aljoscha Stadelmann', 'Nico Hartung', 'Stefan Merki', 'Aykut Kayacık', 'Till Valentin Winter', 'Judith Rosmair', 'Jaymes Butler', 'Samuel Sadovnik']",Alain Gsponer,0.0,0.0,0.0
"['Romance', 'Comedy', 'Drama']",Sailing to Paradise,2014-09-01,2014,0.086036,1.0,5.0,"['Klemen Janežič', 'Ajda Smrekar', 'Igor Žužek', 'Stane Tomažin']",Blaž Završnik,0.0,0.0,0.0
"['Adventure', 'Action', 'Thriller', 'Science Fiction']",Jurassic Park III,2001-07-18,2001,0.648867,2109.0,5.7,"['Sam Neill', 'William H. Macy', 'Téa Leoni', 'Trevor Morgan', 'Alessandro Nivola', 'Michael Jeter', 'John Diehl', 'Bruce A. Young', 'Laura Dern', 'Taylor Nichols', 'Mark Harelik', 'Julio Oscar Mechoso', 'Blake Michael Bryan', 'Sarah Danielle Madison', 'Linda Park']",Joe Johnston,93000000.0,368780809.0,3.9653850430107527
"['Action', 'Adventure', 'Comedy', 'Family']",Paul Blart: Mall Cop,2009-01-15,2009,13.003122,807.0,5.2,"['Kevin James', ""Keir O'Donnell"", 'Jayma Mays', 'Raini Rodriguez', 'Shirley Knight', 'Stephen Rannazzisi', 'Peter Gerety', 'Bobby Cannavale', 'Adam Ferrara', 'Jamal Mixon', 'Adhir Kalyan', 'Erick Avari', 'Gary Valentine', 'Allen Covert', 'Mike Vallely', 'Mike Escamilla', 'Jason Ellis', 'Jason Packham', 'Rick Thorne', 'Victor T. Lopez', 'Natascha Hopkins', 'Jackie Sandler', 'Mookie Barker', 'Jackie Flynn', 'Richie Minervini', 'Brie Hill Arbaugh', 'Steffiana De La Cruz', 'Dylan Clark Marshall', 'Bernie McInerney', 'Tyler Spindel', 'Bas Rutten', 'Teresa Zantua', 'Dahlia Salem', 'Zele Avradopoulos', 'Maria Arcé', 'Robert Harvey', 'Billy Concha', 'Michael Burton', 'Carl Randall', 'Carla Antonino', 'Ruby Wendell', 'Lindsay MacDonald', 'Donna Glee Reim', 'Cindi Alex', 'Dale F. Appel', 'Joel Arsenault', 'Stephanie Atkinson', 'Amber Baldinelli', 'Ellen Becker-Gray', 'William Bornkessel', 'Brian Bradbury', 'Jodie Brunelle', 'Mike Burton', 'Katelyn Cahill', 'Patrick Canty', 'Gio Castellano', 'Chemi Che-Mponda', 'Desiree April Connolly', 'Jeffrey Corazzini', 'D.W. Cormier', 'Benjamin Crocker', 'Diane Curran', 'Nicholas Davis', 'Kevin DeCoste', 'Michael DeMello', 'Hannah Depew', 'Vincent J. Earnshaw', 'Suzanne England', 'Susan Farese', 'Keith Fluker', 'Shawn Fogarty', 'Andy Forgit', 'Victor Franko', 'Sari Gagnon', 'David J. Garfield', 'Suzanne Gillies', 'Albert Gornie', 'Rob W. Gray', 'Dane Grigas', 'Sophya Gudelman', 'Teresa Haney', 'Cody Harter', 'Patrick Mel Hayes', 'Matt Heron-Duranti', 'Mark Hetherington', 'Louis Holmes', 'Frankie Imbergamo', 'Haytham Kandil', 'Ren Knopf', ""Lynn L'Heureux"", 'Dan Marshall', 'Andrew J McGuinness', 'Todd Mello', 'Jason Mulcahy', 'Ron Murphy', 'Scott Neufville', 'Chris Palermo', 'Aaron J. Patton', 'Alan Resnic', 'Brieann Rich', 'Michael Rich', 'Nicholas Rich', 'Bradley Robinson', 'Jessica Rockwood', 'Gary Roscoe', 'Eric Ryan', 'Jonathan Sawicki', 'Steve Scarfo', 'Cate Smit', 'Gustin Smith', 'Ylian Alfaro Snyder', 'Jon Robert Stafford', 'Vyvian B. Stevens', 'Stream', 'David Struffolino', 'George J. Vezina', 'Donald Warnock', 'Jon Warnock', 'Mike Wendt', 'G.A. West', 'Kent R. Williams', 'Darryl Wooten']",Steve Carr,26000000.0,183293131.0,7.049735807692308
"['Comedy', 'Romance', 'TV Movie']",The Goodbye Girl,2004-01-16,2004,0.792355,3.0,4.2,"['Jeff Daniels', 'Patricia Heaton', 'Hallie Kate Eisenberg', 'Lynda Boyd', 'Alan Cumming', 'Emily Holmes']",Richard Benjamin,0.0,0.0,0.0
"['Romance', 'Drama', 'Comedy', 'Music']",As It Is in Heaven,2004-09-03,2004,3.643125,43.0,7.0,"['Michael Nyqvist', 'Frida Hallgren', 'Helen Sjöholm', 'Lennart Jähkel', 'Ingela Olsson', 'Verena Buratti', 'Ulla-Britt Norrman-Olsson', 'Per Morberg', 'Barbro Kollberg', 'Niklas Falk', 'Axelle Axell', 'Lasse Petterson', 'Ylva Lööf', 'Mikael Rahm', 'André Sjöberg']",Kay Pollak,0.0,0.0,0.0
['Thriller'],Bad Girl,2016-08-11,2016,0.082327,1.0,8.0,"['Samara Weaving', 'Felicity Price', 'Benjamin Winspear', 'Sara West']",Fin Edquist,1.0,0.0,0.0
"['Action', 'Fantasy', 'Horror', 'Science Fiction']",Dororo,2007-03-15,2007,1.487834,17.0,6.4,"['Satoshi Tsumabuki', 'Kou Shibasaki', 'Kiichi Nakai', 'Yoshio Harada', 'Eita', 'Mieko Harada', 'Katsuo Nakamura', 'Anna Tsuchiya', 'Kumiko Asou', 'Hitori Gekidan']",Akihiko Shiota,0.0,0.0,0.0
"['Comedy', 'Crime']",Malamaal Weekly,2006-03-10,2006,1.479018,9.0,4.7,"['Ritesh Deshmukh', 'Paresh Rawal', 'Om Puri', 'Shakti Kapoor', 'Reema Sen', 'Rajpal Yadav', 'Sudha Chandran', 'Asrani', 'Rasika Joshi', 'Tiku Talsania', 'Arbaaz Khan', 'Rakhi Sawant', 'Innocent']",Priyadarshan,0.0,204.0,0.0
"['Drama', 'Mystery']",My House in Umbria,2003-05-25,2003,2.734283,11.0,5.6,"['Maggie Smith', 'Ronnie Barker', 'Chris Cooper', 'Benno Fürmann', 'Giancarlo Giannini', 'Timothy Spall', 'Libero De Rienzo', 'Emmy Clarke', 'Cecilia Dazzi', 'Anna Longhi', 'Deirdre Harrison', 'Silvia De Santis', 'Alison Cameron Adam', 'Lynn Swanson', 'Taddeo Harbutt', 'Vittoria Colonna Di Stigliano', 'Yari Gugliucci', 'Pietro Ragusa', 'Anna Orso', 'Ana Mulvoy-Ten']",Richard Loncraine,0.0,0.0,0.0
"['Fantasy', 'Animation', 'Family']",The Secret World of Arrietty,2010-07-16,2010,8.636052,701.0,7.4,"['Mirai Shida', 'Ryunosuke Kamiki', 'Tomokazu Miura', 'Tatsuya Fujiwara', 'Keiko Takeshita', 'Kirin Kiki', 'Bridgit Mendler', 'Moisés Arias', 'Tom Holland', 'David Henrie', 'Will Arnett', 'Carol Burnett', 'Amy Poehler', 'Saoirse Ronan', 'Luke Allen-Gale', 'Olivia Colman', 'Mark Strong', 'Shinobu Ōtake']",Hiromasa Yonebayashi,37000000.0,145570827.0,3.9343466756756755
"['Comedy', 'Drama']",Attila Marcel,2013-11-06,2013,2.044356,21.0,6.6,"['Guillaume Gouix', 'Anne Le Ny', 'Bernadette Lafont', 'Hélène Vincent', 'Luis Rego', 'Fanny Touron', 'Kea Kaing', 'Jean-Claude Dreyfus']",Sylvain Chomet,0.0,0.0,0.0
['Documentary'],The Redemption of General Butt Naked,2011-01-01,2011,0.112945,3.0,7.3,[],Daniele Anastasion,0.0,0.0,0.0
"['Crime', 'Drama']",T2 Trainspotting,2017-01-27,2017,17.645877,795.0,7.1,"['Ewan McGregor', 'Jonny Lee Miller', 'Ewen Bremner', 'Robert Carlyle', 'Anjela Nedyalkova', 'Kelly Macdonald', 'Shirley Henderson', 'Irvine Welsh', 'James Cosmo', 'Eileen Nicholas', 'Karl Argue', 'Simon Weir', 'Pauline Turner', 'Scot Greenan', 'Gordon Kennedy', 'Steven Robertson', 'John Kazek', 'Bradley Welsh', 'Katie Leung', 'Tom Urie', 'Amy Manson', 'Christopher Douglas', 'James McElvar', 'Connor McIndoe', 'John Bell', 'Michael Shaw', 'Christopher Mullen', 'Elijah Wolf', 'Ben Skelton', 'Kyle Fitzpatrick', 'Tereza Duskova', 'Kevin McKidd']",Danny Boyle,18000000.0,41412709.0,2.3007060555555556
[],Pekko ja Unissakävelijä,1997-09-26,1997,0.071764,2.0,5.5,[],,0.0,0.0,0.0
"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",The Negotiator,1998-07-29,1998,7.65502,593.0,6.8,"['Samuel L. Jackson', 'Kevin Spacey', 'David Morse', 'Ron Rifkin', 'John Spencer', 'J.T. Walsh', 'Siobhan Fallon', 'Paul Giamatti', 'Regina Taylor', 'Bruce Beatty', 'Michael Cudlitz', 'Carlos Gómez', 'Tim Kelleher', 'Dean Norris', 'Nestor Serrano', 'Doug Spinuzza', 'Leonard L. Thomas', 'Stephen Lee', 'Lily Nicksay', 'Lauri Johnson', 'Sabi Dorr', 'Gene Wolande', 'Rhonda Dotson', 'John Lordan', 'Jack Shearer', 'Donna Ponterotto', 'Michael Shamus Wiles', 'Mik Scriba', 'Joey Perillo', 'Mary Page Keller', 'Kelsey Mulrooney', 'Brad Blaisdell', 'Bruce Wright', 'Robert David Hall', 'Bernard Hocke', 'Tony Mockus Jr.', 'Rick Scarry', 'McNally Sagal', 'Mary Major', 'Edwina Moore', 'James Blackburn', 'Tom Bower', 'David Michael Fordham', 'Paul Guilfoyle', 'Maureen Mendoza', 'Jack Rooney', 'Rick Touhy']",F. Gary Gray,50000000.0,44547681.0,0.89095362
['Comedy'],Christmas in Compton,2012-11-09,2012,0.925835,2.0,4.0,"['Eric Roberts', 'Keith David', 'Orlando Brown', 'Matthew Willig', 'Miguel A. Núñez, Jr.', 'Omar Gooding', 'Sheryl Lee Ralph', 'Porscha Coleman', 'Heather Rae Young', 'Edwin Hodge']",David Raynr,0.0,0.0,0.0
"['Drama', 'Romance']",The Truth About Jane,2000-08-07,2000,0.492987,10.0,5.8,"['Stockard Channing', 'Ellen Muth', 'Kelly Rowan', ""Jenny O'Hara"", 'RuPaul', 'Noah Fleiss', 'James Naughton', 'Alicia Lagano']",Lee Rose,0.0,0.0,0.0
"['Drama', 'Family', 'Romance']",Alice Upside Down,2007-10-06,2007,0.737691,11.0,6.1,"['Alyson Stoner', 'Luke Perry', 'Lucas Grabeel', 'Penny Marshall', 'Bridgit Mendler', 'Ann Dowd', 'Jona Xiao', 'Parker McKenna Posey', 'Dylan McLaughlin', 'Ashley Eckstein', 'Boris Kodjoe', 'Monica Parks', 'Jilanne Klaus']",Sandy Tung,0.0,0.0,0.0
"['Comedy', 'Drama']",Voracious,2012-09-05,2012,0.079287,1.0,8.0,"['Eddie Garcia', 'Armida Siguion-Reyna', 'Joey Paras', 'Soxy Topacio', 'Rez Cortez', 'Bibeth Orteza', 'Beverly Salviejo', 'Luz Valdez', 'Gardo Versoza']",Jun Lana,11178.0,34659.0,3.100644122383253
"['Comedy', 'Drama']",Collaborator,2011-10-08,2011,0.218838,4.0,5.0,"['Martin Donovan', 'David Morse', 'Olivia Williams', 'Julian Richings', 'Katherine Helmond', 'Melissa Auf der Maur', 'Eileen Ryan']",Martin Donovan,0.0,0.0,0.0
"['Drama', 'Romance', 'Science Fiction']",Dreamland,2006-01-23,2006,1.211471,9.0,5.6,"['Agnes Bruckner', 'Kelli Garner', 'Justin Long', 'John Corbett', 'Gina Gershon', 'Brian Klugman', 'Chris Mulkey', 'Luce Rains', 'Olive Bureker', 'Jenny Gabrielle']",Jason Matzner,0.0,0.0,0.0
[],You Lucky Dog,1998-06-27,1998,0.166874,4.0,4.8,"['Kirk Cameron', 'Chelsea Noble', 'John de Lancie', 'Christine Healy', 'Taylor Negron', 'James Avery', 'Jane Carr']",,0.0,0.0,0.0
['Comedy'],Quincy Jones: Burning the Light,2016-06-02,2016,0.123259,1.0,6.0,['Quincy Jones'],Mickey Blaine,0.0,0.0,0.0
"['Action', 'TV Movie']",Einstein,2015-03-26,2015,0.119505,2.0,7.5,"['Tom Beck', 'Annika Ernst', 'Rolf Kanies', 'Haley Louise Jones', 'Laura Berlin', 'Constantin von Jascheroff', 'Burak Yigit', 'Katrin Heß', 'Mark Keller']",Thomas Jahn,0.0,0.0,0.0
"['Action', 'Drama', 'Thriller', 'War']",Behind Enemy Lines,2001-11-17,2001,11.185625,464.0,6.0,"['Owen Wilson', 'Gene Hackman', 'Gabriel Macht', 'Charles Malik Whitfield', 'David Keith', 'Olek Krupa', 'Joaquim de Almeida', 'Vladimir Mashkov', 'Marko Igonda', 'Eyal Podell', 'Geoff Pierson', 'Aernout Van Lynden', 'Sam Jaeger', 'Shane Johnson', 'Don Winston', 'Laurence Mason', 'Leon Russom', 'Todd Boyce', 'Dorothy Lucey']",John Moore,40000000.0,91753202.0,2.29383005
"['Drama', 'Comedy']",Eu Não Faço a Menor Ideia do que eu Tô Fazendo Com a Minha Vida,2013-12-20,2013,1.247536,10.0,6.8,"['Clarice Falcão', 'Rodrigo Pandolfo', 'Leandro Hassum', 'Daniel Filho', 'Nelson Freitas', 'Camila Amado', 'Bianca Byington', 'Augusto Madeira', 'Priscilla Rozenbaum', 'Alexandre Nero', 'Kiko Mascarenhas', 'Gregório Duvivier']",Matheus Souza,0.0,0.0,0.0
"['Action', 'Comedy', 'Drama', 'Romance', 'Science Fiction']",Enthiran,2010-10-01,2010,4.330396,46.0,6.5,"['Rajinikanth', 'Aishwarya Rai Bachchan', 'Danny Denzongpa', 'Santhanam', 'Karunas', 'Devadarshini', 'Sabu Cyril', 'Kalabhavan Mani', 'Cochin Haneefa', 'Shriya Sharma', 'Sugunthan', 'Delhi Kumar', 'Chaams']",S. Shankar,26400000.0,62000000.0,2.3484848484848486
"['Documentary', 'History']",Titanic: The Final Word with James Cameron,2012-04-08,2012,0.553871,6.0,6.6,"['James Cameron', 'Don Lynch', 'Parks Stephenson', 'Bernard Hill', 'Ewan Stewart', 'Scott G. Anderson', 'Marc Abbink', 'Ken Marschall', 'Bill Sauder']",Tony Gerber,0.0,0.0,0.0
"['Fantasy', 'Science Fiction', 'Family']",Dinotopia: Quest for the Ruby Sunstone,2005-05-17,2005,1.51255,5.0,6.0,"['Alyssa Milano', 'Jamie Kennedy', 'Kathy Griffin', 'Wayne Knight', 'Malcolm McDowell', 'Michael Clarke Duncan', 'George Segal', 'Diedrich Bader', 'Tara Strong', 'Gregg Berger', 'Alec Medlock']",Davis Doi,0.0,0.0,0.0
"['Comedy', 'Romance']",The Good Guy,2009-04-25,2009,6.269507,60.0,5.4,"['Alexis Bledel', 'Colin Egglesfield', 'Anna Chlumsky', 'Andrew McCarthy', 'Scott Porter', 'Bryan Greenberg', 'Kate Nauta', 'Aaron Yoo', 'Trini Alvarado', 'Christine Evangelista']",Julio DePietro,3200000.0,0.0,0.0
"['Action', 'Comedy', 'Romance']",Chinese Odyssey 2002,2002-02-06,2002,0.961434,10.0,7.3,"['Tony Leung Chiu-Wai', 'Zhao Wei', 'Faye Wong', 'Chang Chen', 'Athena Chu', 'Ning Jing', 'Rebecca Pan', 'Eric Kot', 'Roy Cheung', 'Peter Chan Lung', 'Jeffrey Lau', 'Wong Wing-Ming', 'Wang Wang', 'Zhong Han-Hao', 'Siu Tsik-Yuet', 'Wang Xu-Dong', 'Yu Xin']",Jeffrey Lau,0.0,0.0,0.0
[],Sounder,2003-01-19,2003,0.641964,1.0,4.0,"['Carl Lumbly', 'Suzzanne Douglas', 'Daniel Lee Robertson III']",Kevin Hooks,0.0,0.0,0.0
[],In No Great Hurry: 13 Lessons in Life with Saul Leiter,2014-01-03,2014,0.311242,4.0,7.0,[],Tomas Leach,0.0,0.0,0.0
['Drama'],The Rocket: The Legend of Rocket Richard,2005-10-25,2005,0.860734,17.0,6.1,"['Roy Dupuis', 'Michel Barrette', 'Rémy Girard', 'Tony Calabretta', 'Sean Avery', 'Philip Craig', 'Paul Doucet', 'Pascal Dupuis']",Charles Binamé,8000000.0,2019009.0,0.252376125
['Drama'],Camp X-Ray,2014-10-17,2014,11.153327,395.0,6.7,"['Kristen Stewart', 'پیمان معادی', 'Lane Garrison', 'Joseph Julian Soria', 'John Carroll Lynch', 'Julia Duffy', 'Cory Michael Smith']",Peter Sattler,1000000.0,59744.0,0.059744
"['Family', 'Comedy', 'Drama']",Bey Yaar,2014-08-29,2014,0.333635,3.0,8.0,"['Manoj Joshi', 'Amit Mistry', 'Prateek Gandhi', 'Darshan Jariwala']",Abhishek Jain,0.0,0.0,0.0
"['TV Movie', 'Family', 'Comedy', 'Fantasy']",The Other Me,2000-09-08,2000,1.691634,14.0,5.4,"['Andrew Lawrence', 'Mark L. Taylor', 'Lori Hallier', 'Alison Pill', 'Brenden Richard Jefferson', 'Joe Grifasi', 'Sarah Gadon', 'Tyler Hynes', 'Scott McCord', 'Robert Buck', 'Andrea Garnett', 'Joseph Motiki']",Manny Coto,0.0,0.0,0.0
"['Animation', 'Science Fiction']",Magnetic Rose,1995-12-23,1995,0.987992,11.0,7.9,"['Tsutomu Isobe', 'Ami Hasegawa', 'Gara Takashima', 'Kouichi Yamadera']",Kouji Morimoto,0.0,0.0,0.0
"['Documentary', 'Music']",Touch the Sound,2004-09-10,2004,0.347049,2.0,7.5,"['Evelyn Glennie', 'Fred Frith']",Thomas Riedelsheimer,0.0,0.0,0.0
['Documentary'],Life Even Looks Like a Party,2009-01-16,2009,0.086215,2.0,4.3,"['Branco Mello', 'Arnaldo Antunes', 'Charles Gavin', 'Nando Reis', 'Paulo Miklos', 'Sergio Britto', 'Marcelo Fromer', 'Tony Bellotto']",Branco Mello,0.0,0.0,0.0
"['Romance', 'Comedy']",Love Lasts Three Years,2011-12-10,2011,5.019821,119.0,5.8,"['Louise Bourgoin', 'Gaspard Proust', 'JoeyStarr', 'Jonathan Lambert', 'Frédérique Bel', 'Nicolas Bedos', 'Valérie Lemercier', 'Elisa Sednaoui', 'Anny Duperey', 'Pom Klementieff', 'Bernard Ménez', 'Thomas Jouannet', 'Christophe Bourseiller', 'Camille Verschuere', 'Victoria Olloqui', 'Michel Legrand', 'Tien Shue']",Frédéric Beigbeder,0.0,0.0,0.0
['Documentary'],Takedown: The DNA of GSP,2014-02-20,2014,0.463995,3.0,6.5,"['Georges St-Pierre', 'Dana White', 'Joe Rogan']",Peter Svatek,0.0,0.0,0.0
"['Drama', 'Comedy', 'Romance']",Priceless,2006-12-13,2006,6.18064,215.0,6.4,"['Gad Elmaleh', 'Audrey Tautou', 'Marie-Christine Adam', 'Vernon Dobtcheff', 'Jacques Spiesser', 'Annelise Hesme', 'Charlotte Vermeil', 'Claudine Baschet', 'Laurent Claret', 'Jean de Coninck', 'Blandine Pélissier', 'Philippe Vendan-Borin', 'Bernard Bourdeau', 'Didier Brice', 'Frédéric Bocquet', 'Jean-Michel Lahmi', 'Guillaume Verdier']",Pierre Salvadori,0.0,2036198.0,0.0
"['Comedy', 'Family']",Paulie,1998-04-17,1998,3.913118,83.0,6.0,"['Gena Rowlands', 'Tony Shalhoub', 'Cheech Marin', 'Bruce Davison', 'Trini Alvarado', 'Jay Mohr', 'Buddy Hackett', 'Hallie Kate Eisenberg', 'Matt Craven', 'Bill Cobbs', 'Tia Texada']",John Roberts,0.0,0.0,0.0
"['Thriller', 'Documentary', 'Crime', 'History']",Man on Wire,2008-07-25,2008,8.359021,282.0,7.5,"['Philippe Petit', 'Jean François Heckel', 'Jean-Louis Blondeau', 'Annie Allix', 'David Forman', 'Alan Welner', 'Barry Greenhouse', 'Jim Moore']",James Marsh,0.0,2957978.0,0.0
"['Comedy', 'Crime', 'Romance', 'Foreign']",Adrenaline Drive,1999-06-12,1999,0.222935,3.0,7.3,"['Masanobu Ando', 'Reila Aphrodite', 'Hikari Ishida', 'Yukata Matsushige', 'Yu Tokui', 'Kazue Tsunogae']",Shinobu Yaguchi,0.0,0.0,0.0
"['Thriller', 'Drama']",White Bird in a Blizzard,2014-08-14,2014,12.898498,289.0,6.1,"['Shailene Woodley', 'Eva Green', 'Christopher Meloni', 'Shiloh Fernandez', 'Gabourey Sidibe', 'Thomas Jane', 'Angela Bassett', 'Dale Dickey', 'Sheryl Lee', 'Jacob Artist', 'Mark Indelicato', 'Ava Acres', 'Tia Barr']",Gregg Araki,0.0,33821.0,0.0
"['Foreign', 'Drama']",Okkadu,2003-01-15,2003,0.309449,4.0,6.3,"['Mahesh Babu', 'Prakash Raj', 'Bhumika Chawla', 'Mukesh Rishi', 'Geetha', 'Chandramohan', 'Ajay', 'Dharmavarapu Subramanyam', 'Rajan P Dev', 'M. S. Narayana']",Gunasekhar,0.0,0.0,0.0
"['Comedy', 'Family']",Sgt. Bilko,1996-03-29,1996,5.70904,96.0,5.5,"['Steve Martin', 'Dan Aykroyd', 'Phil Hartman', 'Glenne Headly', 'Daryl Mitchell', 'Chris Rock', 'Mitchell Whitfield', 'Eric Edwards', 'Austin Pendleton', 'Debra Jo Rupp', 'Max Casella', 'Richard Herd', 'Dan Ferro', 'Brian Leckner']",Jonathan Lynn,0.0,0.0,0.0
"['Animation', 'Romance']",The Blue Umbrella,2013-02-12,2013,6.568023,183.0,7.8,['Sarah Jaffe'],Saschka Unseld,0.0,0.0,0.0
"['Drama', 'Action', 'Comedy', 'Western']",Gunless,2010-04-30,2010,2.726078,27.0,6.7,"['Sienna Guillory', 'Tyler Mane', 'Callum Keith Rennie', 'Dustin Milligan', 'Graham Greene', 'Laura Bertram', 'Michael Eklund', 'Alex Zahara', 'Glynis Davies', 'Teach Grant', 'Donavon Stinson', 'Bronwen Smith', 'Jody Racicot', 'Melody B. Choi', 'Shawn Campbell', 'Aieisha Li', 'Dean Hinchey', 'Raymond Yu', 'Michael Warren Choi', 'Paul Gross']",William Phillips,10000000.0,0.0,0.0
"['Adventure', 'Animation', 'Drama', 'Family']",Charlotte's Web 2: Wilbur's Great Adventure,2003-03-18,2003,1.094403,7.0,4.6,"['Julia Duffy', 'David Berón', 'Charlie Adler', 'Amanda Bynes', 'Maria Bamford', 'Debi Derryberry', 'Laraine Newman', 'Anndi McAfee', 'Harrison Chad', 'Rob Paulsen', 'Dawnn Lewis', 'Brenda Vaccaro', 'Jerry Houser', 'Valery Pappas', 'Nika Futterman']",Mario Piluso,0.0,0.0,0.0
['Comedy'],Welcome to Collinwood,2002-05-24,2002,3.031934,50.0,6.2,"['William H. Macy', 'Isaiah Washington', 'Sam Rockwell', 'Michael Jeter', 'Luis Guzmán', 'George Clooney', 'Patricia Clarkson', 'Jennifer Esposito', 'Andy Davoli', 'Gabrielle Union']",Anthony Russo,1200000.0,0.0,0.0
